"year","country_name","country_code","co2_per_capita","gdp_per_capita","pm2_5","mortality_rate_infant","mortality_rate_neonatal","mortality_rate_under_5","health_expenditure_percent_of_gdp","population","immunization","basic_sanitation","region","income_level"
2016,"BOTSWANA","BWA",2.81808659692843,6411.55166554553,25.20036677,35.3,21,43.5,5.76837635,2352416,"97","76.0173129165427","Sub-Saharan Africa","Upper middle income"
2016,"BRAZIL","BRA",2.16125984748939,8680.73542054827,11.42284509,15.1,10,16.7,9.16901493,206859578,"95","86.8602432937162","Latin America and Caribbean","Upper middle income"
2016,"BRUNEI DARUSSALAM","BRN",16.358211618004,26762.0374289176,7.649925898,9,5.4,10.8,2.54828691,425994,"98","92.1810129981427","East Asia and Pacific","High income"
2016,"BULGARIA","BGR",5.83441898521035,7574.19126408348,19.40617985,6.4,3.9,7.7,7.45653582,7127822,"92","85.9935265191429","Europe and Central Asia","Upper middle income"
2016,"BURKINA FASO","BFA",0.207403201722726,665.786328528158,56.2288836,58.3,27.8,97.7,5.95461321,19275498,"88","21.2290233625521","Sub-Saharan Africa","Low income"
2016,"BURUNDI","BDI",0.0405380853018533,242.539527360495,35.48687315,44.5,23,64.6,7.17137861,10903327,"93","45.8510198644704","Sub-Saharan Africa","Low income"
2016,"CABO VERDE","CPV",0.972252567183745,3312.69675666873,47.92595122,15.7,11.3,18.3,4.84606647,558394,"93","72.4969280062987","Sub-Saharan Africa","Lower middle income"
2016,"CAMBODIA","KHM",0.708268456939398,1281.10597109735,24.82502572,26,15.6,30.3,6.11648464,15624584,"84","57.1715605520056","East Asia and Pacific","Lower middle income"
2016,"CAMEROON","CMR",0.378493591541366,1426.06548098045,65.0564255,55.3,28.7,84.3,3.5937767,23711630,"71","41.6540121133768","Sub-Saharan Africa","Lower middle income"
2016,"CANADA","CAN",15.4218225254765,42315.6037056806,6.205823409,4.7,3.5,5.3,11.03318405,36109487,"89","99.0097512478276","North America","High income"
2016,"CENTRAL AFRICAN REPUBLIC","CAF",0.0420865723239598,372.135456053456,45.52426043,82.4,33.9,112.7,5.44402313,4904177,"45","15.5882420568199","Sub-Saharan Africa","Low income"
2016,"CHAD","TCD",0.10072718438851,691.98007735414,59.85638516,74.5,35.1,125.8,5.05077839,14592585,"37","11.6187911506186","Sub-Saharan Africa","Low income"
2016,"CHILE","CHL",4.78352570264377,13785.6875977318,23.76052341,6.7,5.1,7.8,8.51866722,18083879,"93","99.6665202826245","Latin America and Caribbean","High income"
2016,"CHINA","CHN",7.10547993572515,8094.39037512163,51.58657201,7.6,4.9,9.9,4.97955608,1387790000,"99","86.4094766696777","East Asia and Pacific","Upper middle income"
2016,"COLOMBIA","COL",1.75379580314977,5936.26102166829,22.72386043,13,8.2,15.1,7.53117037,47625955,"93","89.5555442261651","Latin America and Caribbean","Upper middle income"
2016,"COMOROS","COM",0.292000343056851,1357.26622888841,17.31528735,45.7,29.1,59,4.65263557,746232,"90","35.8348906522207","Sub-Saharan Africa","Lower middle income"
2016,"CONGO, DEM. REP.","COD",0.029732419887336,456.027950503848,37.9286139,71.5,29.1,93.4,4.36603069,81430977,"63","17.3684019576228","Sub-Saharan Africa","Low income"
2016,"CONGO, REP.","COG",1.0599164344115,1970.25019879955,40.36513118,36.7,20.4,51,2.79067326,5186824,"67","19.5480531851066","Sub-Saharan Africa","Lower middle income"
2016,"COSTA RICA","CRI",1.61952841186564,11899.8139783719,17.90242599,7.6,6.2,8.9,7.31724358,4945205,"93","97.2746816843716","Latin America and Caribbean","Upper middle income"
2016,"COTE D'IVOIRE","CIV",0.396202600337942,1999.19537158364,61.24645868,64.2,35.6,88,3.35172248,24213622,"73","32.2972577718512","Sub-Saharan Africa","Lower middle income"
2016,"CROATIA","HRV",4.04297771940008,12550.7088600004,17.72824296,4.1,3,4.9,6.73855692,4174349,"90","96.1040073433096","Europe and Central Asia","High income"
2016,"CUBA","CUB",2.39608281140947,8055.88990736388,19.35410515,4.4,2.3,5.5,12.2177515,11342012,"99","89.1724470610026","Latin America and Caribbean","Upper middle income"
2016,"CYPRUS","CYP",6.02664204541186,24715.142578125,14.41331917,2.3,1.6,2.7,6.68224382,1197881,"90","99.4398581430545","Europe and Central Asia","High income"
2016,"CZECHIA","CZE",9.74775352506433,18575.2320271915,16.71289546,2.6,1.6,3.2,7.10654974,10566332,"98","99.1372643723858","Europe and Central Asia","High income"
2016,"DENMARK","DNK",6.16973434054759,54663.9983719195,9.286433949,3.5,2.9,4,10.25162029,5728010,"94","99.5972270534455","Europe and Central Asia","High income"
2016,"DJIBOUTI","DJI",0.386480086703197,2545.73879850905,43.47619484,53.1,33.2,63.8,2.72740245,1023261,"75","62.7207944875462","Middle East and North Africa","Lower middle income"
2016,"DOMINICA","DMA",2.60435247948626,8223.04145029796,18.53218593,28.8,25.7,32.5,5.12308073,70075,"96","80.3664248800941","Latin America and Caribbean","Upper middle income"
2016,"DOMINICAN REPUBLIC","DOM",2.33609927132434,7191.06971254766,17.77201952,28.9,24.5,35.1,4.5766325,10527592,"85","85.6816410321982","Latin America and Caribbean","Upper middle income"
2016,"ECUADOR","ECU",2.42048080897419,6079.08873612077,20.71374205,12.8,7.1,14.8,7.27991438,16439585,"86","86.9839092585989","Latin America and Caribbean","Upper middle income"
2016,"EGYPT, ARAB REP.","EGY",2.35935349574476,3331.61246134688,66.74703838,19.2,12,22.6,5.36399794,99784030,"95","96.2465784166378","Middle East and North Africa","Lower middle income"
2016,"EL SALVADOR","SLV",1.13992298228465,3870.31298246063,23.50688297,12.8,7.3,14.8,8.71456337,6250510,"90","85.873730827727","Latin America and Caribbean","Upper middle income"
2016,"EQUATORIAL GUINEA","GNQ",4.16755127322584,8035.30766558397,46.74295432,66,31.5,90.6,3.14450502,1398927,"53","66.2485417470801","Sub-Saharan Africa","Upper middle income"
2016,"ESTONIA","EST",12.0894671642131,18295.3429322119,6.517719719,2.3,1.3,2.9,6.70240974,1315790,"93","99.0630771969304","Europe and Central Asia","High income"
2016,"ESWATINI","SWZ",0.976784732749597,3339.99042721438,22.08084937,48.1,25.3,61.8,6.82044792,1142524,"89","61.8077651618563","Sub-Saharan Africa","Lower middle income"
2016,"ETHIOPIA","ETH",0.144807033553953,705.617512258288,33.61502933,41.3,30.8,59,3.60033751,105293228,"57","7.74355073772014","Sub-Saharan Africa","Low income"
2016,"FIJI","FJI",1.30513703067714,5368.43365862436,11.08714633,21.1,10.7,25,3.27979708,918371,"96","93.0055130874559","East Asia and Pacific","Upper middle income"
2016,"FINLAND","FIN",8.31624752993602,43814.0265056977,5.589432223,2,1.4,2.4,9.37796021,5495303,"94","99.4479736564842","Europe and Central Asia","High income"
2016,"FRANCE","FRA",4.70347567349874,37062.5335723839,11.4918237,3.2,2.5,4.2,11.48530769,66724104,"90","98.6508021346341","Europe and Central Asia","High income"
2016,"GABON","GAB",3.05995668692354,6722.19822197571,39.0009896,34,21.4,48.4,3.1076982,2086206,"64","48.9116241513096","Sub-Saharan Africa","Upper middle income"
2016,"GAMBIA, THE","GMB",0.255997956159271,640.67627011057,57.52369277,38.7,28.7,57.7,3.19523716,2317206,"97","46.7787649612216","Sub-Saharan Africa","Low income"
2016,"GEORGIA","GEO",2.63275300770891,4062.12697838612,17.68579608,9.1,6.2,10.2,7.99670744,3727505,"93","86.8749900829785","Europe and Central Asia","Upper middle income"
2016,"GERMANY","DEU",9.07297238768971,42136.1207908003,11.77992518,3.3,2.3,3.9,11.23263836,82348669,"97","99.2249269225143","Europe and Central Asia","High income"
2016,"GHANA","GHA",0.492155067910077,1900.3978364641,59.661617,37.9,25.8,53.1,3.39035821,29554303,"89","21.5279300969224","Sub-Saharan Africa","Lower middle income"
2016,"GREECE","GRC",6.20348737018687,17923.9668134721,14.46980163,3.9,2.6,4.4,8.44874573,10775971,"97","98.9796054003505","Europe and Central Asia","High income"
2016,"GRENADA","GRD",2.31232182451695,8849.51353500776,21.17807748,14.4,10.5,16.3,4.43910027,119966,"95","91.4938921337197","Latin America and Caribbean","Upper middle income"
2016,"GUATEMALA","GTM",1.1026182595186,4173.28130287658,29.17182245,23,12.9,27.3,6.07008219,15827690,"89","67.3421315783412","Latin America and Caribbean","Upper middle income"
2016,"GUINEA","GIN",0.235227854196447,720.47325520799,53.58936352,70.2,32.9,110.1,5.39694929,11930985,"47","24.1498388471999","Sub-Saharan Africa","Lower middle income"
2016,"GUINEA-BISSAU","GNB",0.166253123378351,642.666390083655,54.0903092,58,38.4,88.6,8.32881451,1834552,"80","20.9889037650551","Sub-Saharan Africa","Low income"
2016,"GUYANA","GUY",3.26523837188623,5905.38019563205,22.33097583,26.7,19.6,32.2,4.01842117,759087,"99","87.31699147946","Latin America and Caribbean","High income"
2016,"HAITI","HTI",0.314036533462437,1313.18609516523,19.14929749,51.7,26.7,68.2,4.80760574,10713849,"69","33.5993505838941","Latin America and Caribbean","Lower middle income"
2016,"HONDURAS","HND",1.09871281471182,2295.53623075587,24.75521888,16.9,11.4,19.8,7.709445,9460798,"98","79.4064779253868","Latin America and Caribbean","Lower middle income"
2016,"HUNGARY","HUN",4.50869128796621,13104.6995457458,15.73414047,4,2.5,4.7,6.98634624,9814023,"99","97.9931816013482","Europe and Central Asia","High income"
2016,"ICELAND","ISL",4.86824728192011,61987.9263620283,5.436588878,2.1,1.4,2.7,8.09714794,335439,"91","98.7826638256705","Europe and Central Asia","High income"
2016,"INDIA","IND",1.63991401876928,1714.2795405846,92.23194665,33.2,24.9,41,3.50430417,1338636340,"88","60.8412572070892","South Asia","Lower middle income"
2016,"INDONESIA","IDN",1.84830385185678,3558.81885174287,21.15210797,22.4,13.6,26.6,3.02147198,261850182,"88","75.2488988194538","East Asia and Pacific","Upper middle income"
2016,"IRAN, ISLAMIC REP.","IRN",7.28896617589145,5497.24323256491,39.84131218,12.9,9.7,15,7.82282066,83306231,"99","88.7518160378397","Middle East and North Africa","Lower middle income"
2016,"IRAQ","IRQ",3.70255080483218,4305.20270154631,50.08978666,24.1,16.5,28.8,3.28159881,38697943,"79","93.6396653017637","Middle East and North Africa","Upper middle income"
2016,"IRELAND","IRL",8.2033757874051,62895.9111239299,7.838263466,3.1,2.3,3.6,7.44555712,4755335,"92","89.4684641229552","Europe and Central Asia","High income"
2016,"ISRAEL","ISR",7.63316171308214,37690.4739511859,18.85915608,3.1,2,3.8,7.16409779,8546000,"97","99.9610224265061","Middle East and North Africa","High income"
2016,"ITALY","ITA",5.49824437749353,30960.7315088911,15.75652778,2.9,2.1,3.4,8.72533035,60627498,"87","99.8854007385299","Europe and Central Asia","High income"
2016,"JAMAICA","JAM",2.69365735479601,5022.70332766053,15.38590695,12.5,12.2,14.6,5.70102215,2802695,"95","86.0701648674363","Latin America and Caribbean","Upper middle income"
2016,"JAPAN","JPN",9.16671440712644,39375.4731620781,13.35633595,2,0.9,2.7,10.65891552,127076000,"96","99.9553665280994","East Asia and Pacific","High income"
2016,"JORDAN","JOR",2.4817715734492,4003.40474641177,32.03573347,14.6,10,17,7.15642214,9964656,"96","97.4769632653806","Middle East and North Africa","Lower middle income"
2016,"KAZAKHSTAN","KAZ",11.3788397304605,7714.84184376024,20.86881423,9.8,5,11,3.42235589,17794055,"99","97.8058212502577","Europe and Central Asia","Upper middle income"
2016,"KENYA","KEN",0.403178474765564,1562.07661095478,26.88967903,32.2,20.6,43.8,4.75429106,47894670,"96","34.0884942632235","Sub-Saharan Africa","Lower middle income"
2016,"KIRIBATI","KIR",0.47842852682828,1506.23102993198,9.691195176,43.7,23.1,56.1,8.41267395,118513,"80","43.0275769293537","East Asia and Pacific","Lower middle income"
2016,"KOREA, REP.","KOR",12.0162045997951,29288.8704389833,27.80560684,2.9,1.6,3.4,6.91432714,51217803,"98","99.8912389857713","East Asia and Pacific","High income"
2016,"KUWAIT","KWT",22.5726979547119,27026.6481960811,61.00890885,7.7,4.9,9,4.73096323,4048085,"99","100","Middle East and North Africa","High income"
2016,"KYRGYZ REPUBLIC","KGZ",1.59151245990624,1120.66706080157,24.71003894,18.8,14.3,21.1,6.41248226,6079500,"97","97.4336437125182","Europe and Central Asia","Lower middle income"
2016,"LAO PDR","LAO",2.27853328869775,2309.0490761946,23.40354416,40.5,23.9,51.5,2.36087489,6891363,"81","71.8588125970391","East Asia and Pacific","Lower middle income"
2016,"LATVIA","LVA",3.64642259880778,14331.7515885053,12.896183,4,2.6,4.7,6.1332593,1959537,"93","91.9567749615112","Europe and Central Asia","High income"
2016,"LEBANON","LBN",4.43470037080065,8172.29947595953,29.33919611,7.9,5.4,9.2,7.8866291,6258619,"82","95.2522259005569","Middle East and North Africa","Lower middle income"
2016,"LESOTHO","LSO",0.991756970565407,986.265256814218,31.39956031,63,37.7,77.8,8.69295883,2143872,"90","42.6251539735365","Sub-Saharan Africa","Lower middle income"
2016,"LIBERIA","LBR",0.297038076350742,722.131226789418,54.71186915,63.2,32.1,86.3,9.85810757,4706097,"70","19.0787826788986","Sub-Saharan Africa","Low income"
2016,"LITHUANIA","LTU",3.90592668442674,15008.313244553,10.78161948,3.8,2.3,4.7,6.63746262,2868231,"94","92.2183759895456","Europe and Central Asia","High income"
2016,"LUXEMBOURG","LUX",15.1987752871924,106899.293549555,9.921704411,2.3,1.6,2.8,5.07103872,582014,"99","97.6055444120943","Europe and Central Asia","High income"
2016,"MADAGASCAR","MDG",0.124763836603653,464.616158414292,19.34634864,45.1,24.1,65.8,5.25697422,25501941,"62","11.6111708642625","Sub-Saharan Africa","Low income"
2016,"MALAWI","MWI",0.0702973935321135,454.443266065248,26.05141291,36.9,21.8,53.5,7.72703791,17405624,"81","36.2684898041781","Sub-Saharan Africa","Low income"
2016,"MALAYSIA","MYS",7.34842125102826,9555.64733478683,16.75819034,7,4.2,8.2,3.70085335,31526418,"93","95.5660239137353","East Asia and Pacific","Upper middle income"
2016,"MALDIVES","MDV",3.22706339212596,9640.31919054401,12.10828489,7.7,5.6,9,10.30544567,454252,"99","95.0612890478553","South Asia","Upper middle income"
2016,"MALI","MLI",0.18227704163816,750.051809022529,60.61509832,68.7,36.3,112.4,3.77377558,18700106,"70","39.5613789309833","Sub-Saharan Africa","Low income"
2016,"MALTA","MLT",2.96976431627123,25623.855626725,12.8402408,5.7,4.3,6.5,8.96600914,455356,"93","99.9645703905908","Middle East and North Africa","High income"
2016,"MARSHALL ISLANDS","MHL",3.03130625504356,4153.11717602268,9.075500701,28.5,16.2,34.6,15.73866177,48329,"75","82.7531180659239","East Asia and Pacific","Upper middle income"
2016,"MAURITANIA","MRT",0.637776445066376,1579.19930100836,66.48828292,36.4,25.3,47.4,3.09630585,4051890,"73","43.5651524136921","Sub-Saharan Africa","Lower middle income"
2016,"MAURITIUS","MUS",3.19328156664269,9965.72521738767,14.86280357,12.9,9.1,14.6,5.70678568,1263747,"92","95.4635508377365","Sub-Saharan Africa","Upper middle income"
2016,"MEXICO","MEX",3.92032302445388,8875.08206876137,21.27024268,13.5,8.4,15.7,5.55345869,121519221,"96","88.9078238625309","Latin America and Caribbean","Upper middle income"
2016,"MOLDOVA","MDA",2.90490891435674,2847.63506882245,14.73766469,13.4,11.6,15.5,7.53552246,2803186,"88","80.9273415761321","Europe and Central Asia","Upper middle income"
2016,"MONGOLIA","MNG",5.99850473089282,3690.7567775547,39.37772018,15.9,9.3,18.5,4.26370525,3029555,"98","64.0106918008604","East Asia and Pacific","Lower middle income"
2016,"MONTENEGRO","MNE",3.45603347565414,7033.43800629458,21.21821429,3.1,1.9,3.7,8.63302994,622303,"47","96.0990783500168","Europe and Central Asia","Upper middle income"
2016,"MOROCCO","MAR",1.71730556958241,3132.9521484375,30.88602135,19.2,13.8,22.4,5.49920416,35107264,"99","83.5458715010734","Middle East and North Africa","Lower middle income"
2016,"MOZAMBIQUE","MOZ",0.261542138205007,430.992945098065,23.12560737,58.9,30.5,80.8,7.28134489,27696493,"87","29.1901697914073","Sub-Saharan Africa","Low income"
2016,"MYANMAR","MMR",0.421272122408643,1161.86181771761,32.41346793,39.4,24.4,49.9,5.11349964,51892349,"91","71.7359385456596","East Asia and Pacific","Lower middle income"
2016,"NAMIBIA","NAM",1.78707315981392,4614.89217952266,25.6294934,32.6,21.3,45.5,9.3223238,2323352,"75","34.1586720557047","Sub-Saharan Africa","Upper middle income"
2016,"NAURU","NRU",4.60785170936434,8528.62766313758,5.971842703,26.8,20.8,32.4,10.74993038,11437,"98","65.9074391447291","East Asia and Pacific","High income"
2016,"NEPAL","NPL",0.38532817662536,880.224893683469,91.49270402,27.9,20.1,33.7,5.42378998,27861186,"83","62.0434751947027","South Asia","Lower middle income"
2016,"NETHERLANDS","NLD",9.30689240374546,46039.105928411,11.51731149,3.5,2.6,4,10.2942524,17030314,"94","97.7241301204501","Europe and Central Asia","High income"
2016,"NEW ZEALAND","NZL",6.61540909187332,40058.1961621466,6.081610072,4.4,3,5.3,9.24379444,4714100,"92","100","East Asia and Pacific","High income"
2016,"NICARAGUA","NIC",0.846846296935392,2079.44552907512,21.10660159,15.2,10.9,17.8,8.04877567,6389235,"99","72.8319443096933","Latin America and Caribbean","Lower middle income"
2016,"NIGER","NER",0.100195284876599,497.036120778867,85.25194829,60.9,33.8,119.1,4.53239059,20921743,"76","13.3269745796459","Sub-Saharan Africa","Low income"
2016,"NIGERIA","NGA",0.587371085185034,2144.77993839856,69.62587645,78.3,37,124.7,3.64773679,188666931,"47","40.1973273390898","Sub-Saharan Africa","Lower middle income"
2016,"NORTH MACEDONIA","MKD",3.35958195214452,5149.58676436907,30.49533977,9.6,7.8,10.9,6.37943363,2072490,"82","96.0648147003347","Europe and Central Asia","Upper middle income"
2016,"NORWAY","NOR",7.56103855960786,70867.3609970749,6.594523915,2.1,1.6,2.6,10.59129524,5234519,"96","98.0555443701458","Europe and Central Asia","High income"
2016,"OMAN","OMN",16.4157459976763,17082.2061998982,42.27135251,9.5,5,11.1,4.79076433,4398070,"99","99.31929769268","Middle East and North Africa","High income"
2016,"PAKISTAN","PAK",0.848207168777178,1468.82207690892,68.7176409,60.6,44.3,73.9,2.57026353,213524840,"75","60.185171545854","South Asia","Lower middle income"
2016,"PALAU","PLW",11.6692860350247,16743.376740009,7.327135948,17.7,10.1,19.1,12.0831728,17816,"96","97.5006471014845","East Asia and Pacific","Upper middle income"
2016,"PANAMA","PAN",2.64568083736678,14382.2323819969,14.43266888,14.1,9.1,16.4,7.35213518,4026336,"95","79.8375875770844","Latin America and Caribbean","High income"
2016,"PAPUA NEW GUINEA","PNG",0.737248612763731,2332.6756636019,16.6926953,39.3,23.4,49.7,2.33063054,8899169,"46","18.943110688409","East Asia and Pacific","Lower middle income"
2016,"PARAGUAY","PRY",1.14776478210326,5759.01833315657,12.26387025,18.3,11.4,21.4,6.67556572,6266615,"85","88.6047066205804","Latin America and Caribbean","Upper middle income"
